{  0.1703,  -0.561524,  0.483128,  0.0426816,  0.0576768,  0.6230715,  -0.4879308,  -0.4262148}
{  0.8925932,  -0.0724506,  0.2399132,  -1.0036991,  -1.6693941,  0.9303331,  1.1191716,  1.0107286}
{  0.0143621,  -0.1875216,  -0.0746408,  -0.142119,  -0.3312546,  -0.332409,  -0.1657949,  0.0598571}
{  -0.7991588,  0.9799269,  1.0001742,  1.1824504,  0.9527218,  -0.3662825,  -0.404794,  -1.1449202}
{  0.1613561,  -0.4126482,  -0.272135,  -0.4611412,  -0.0940168,  -0.4483874,  0.1539667,  -0.3154853}
{  -0.0965321,  -0.3101826,  -0.0412506,  0.1324762,  -0.3791434,  -0.1979605,  0.0974312,  -0.0067743}
{  -0.2509976,  -0.3220653,  -0.1381338,  -0.1094094,  -0.2815593,  -0.1415514,  0.1419305,  -0.2283888}
{  0.6302385,  -0.8537272,  0.6896033,  -0.5072481,  0.8206747,  -0.9514032,  -1.0103006,  1.3258424}
